City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,AQI_Missing_Original,AQI_Category,Year,Month,Month_Name
Hyderabad,2018-11-13,133.0,73.15,143.64,110.39,151.62,1.4,126.35,False,Moderate,2018,11,Nov
Hyderabad,2018-11-14,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False,Moderate,2018,11,Nov
Hyderabad,2018-11-15,129.0,70.95,139.32,107.07,147.06,1.35,122.55,False,Moderate,2018,11,Nov
Hyderabad,2018-11-16,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2018,11,Nov
Hyderabad,2018-11-17,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False,Satisfactory,2018,11,Nov
Hyderabad,2018-11-18,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False,Satisfactory,2018,11,Nov
Hyderabad,2018-11-19,54.0,29.7,58.32,44.82,61.56,0.57,51.3,False,Satisfactory,2018,11,Nov
Hyderabad,2018-11-20,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2018,11,Nov
Hyderabad,2018-11-21,136.0,74.8,146.88,112.88,155.04,1.43,129.2,False,Moderate,2018,11,Nov
Hyderabad,2018-11-22,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2018,11,Nov
Hyderabad,2018-11-23,138.0,75.9,149.04,114.54,157.32,1.45,131.1,False,Moderate,2018,11,Nov
Hyderabad,2018-11-24,149.0,81.95,160.92,123.67,169.86,1.56,141.55,False,Moderate,2018,11,Nov
Hyderabad,2018-11-25,138.0,75.9,149.04,114.54,157.32,1.45,131.1,False,Moderate,2018,11,Nov
Hyderabad,2018-11-26,136.0,74.8,146.88,112.88,155.04,1.43,129.2,False,Moderate,2018,11,Nov
Hyderabad,2018-11-27,139.0,76.45,150.12,115.37,158.46,1.46,132.05,False,Moderate,2018,11,Nov
Hyderabad,2018-11-28,143.0,78.65,154.44,118.69,163.02,1.5,135.85,False,Moderate,2018,11,Nov
Hyderabad,2018-11-29,148.0,81.4,159.84,122.84,168.72,1.55,140.6,False,Moderate,2018,11,Nov
Hyderabad,2018-11-30,136.0,74.8,146.88,112.88,155.04,1.43,129.2,False,Moderate,2018,11,Nov
Hyderabad,2018-12-01,137.0,75.35,147.96,113.71,156.18,1.44,130.15,False,Moderate,2018,12,Dec
Hyderabad,2018-12-02,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False,Moderate,2018,12,Dec
Hyderabad,2018-12-03,144.0,79.2,155.52,119.52,164.16,1.51,136.8,False,Moderate,2018,12,Dec
Hyderabad,2018-12-04,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False,Moderate,2018,12,Dec
Hyderabad,2018-12-05,140.0,77.0,151.2,116.2,159.6,1.47,133.0,False,Moderate,2018,12,Dec
Hyderabad,2018-12-06,122.0,67.1,131.76,101.26,139.08,1.28,115.9,False,Moderate,2018,12,Dec
Hyderabad,2018-12-07,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False,Moderate,2018,12,Dec
Hyderabad,2018-12-08,147.0,80.85,158.76,122.01,167.58,1.54,139.65,False,Moderate,2018,12,Dec
Hyderabad,2018-12-09,160.0,88.0,172.8,132.8,182.4,1.68,152.0,False,Moderate,2018,12,Dec
Hyderabad,2018-12-10,162.0,89.1,174.96,134.46,184.68,1.7,153.9,False,Moderate,2018,12,Dec
Hyderabad,2018-12-11,156.0,85.8,168.48,129.48,177.84,1.64,148.2,False,Moderate,2018,12,Dec
Hyderabad,2018-12-12,155.0,85.25,167.4,128.65,176.7,1.63,147.25,False,Moderate,2018,12,Dec
Hyderabad,2018-12-13,144.0,79.2,155.52,119.52,164.16,1.51,136.8,False,Moderate,2018,12,Dec
Hyderabad,2018-12-14,148.0,81.4,159.84,122.84,168.72,1.55,140.6,False,Moderate,2018,12,Dec
Hyderabad,2018-12-15,155.0,85.25,167.4,128.65,176.7,1.63,147.25,False,Moderate,2018,12,Dec
Hyderabad,2018-12-16,153.0,84.15,165.24,126.99,174.42,1.61,145.35,False,Moderate,2018,12,Dec
Hyderabad,2018-12-17,141.0,77.55,152.28,117.03,160.74,1.48,133.95,False,Moderate,2018,12,Dec
Hyderabad,2018-12-18,49.0,26.95,52.92,40.67,55.86,0.51,46.55,False,Good,2018,12,Dec
Hyderabad,2018-12-19,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False,Satisfactory,2018,12,Dec
Hyderabad,2018-12-20,78.0,42.9,84.24,64.74,88.92,0.82,74.1,False,Satisfactory,2018,12,Dec
Hyderabad,2018-12-21,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False,Moderate,2018,12,Dec
Hyderabad,2018-12-22,136.0,74.8,146.88,112.88,155.04,1.43,129.2,False,Moderate,2018,12,Dec
Hyderabad,2018-12-23,159.0,87.45,171.72,131.97,181.26,1.67,151.05,False,Moderate,2018,12,Dec
Hyderabad,2018-12-24,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False,Moderate,2018,12,Dec
Hyderabad,2018-12-25,150.0,82.5,162.0,124.5,171.0,1.58,142.5,False,Moderate,2018,12,Dec
Hyderabad,2018-12-26,136.0,74.8,146.88,112.88,155.04,1.43,129.2,False,Moderate,2018,12,Dec
Hyderabad,2018-12-27,131.0,72.05,141.48,108.73,149.34,1.38,124.45,False,Moderate,2018,12,Dec
Hyderabad,2018-12-28,129.0,70.95,139.32,107.07,147.06,1.35,122.55,False,Moderate,2018,12,Dec
Hyderabad,2018-12-29,133.0,73.15,143.64,110.39,151.62,1.4,126.35,False,Moderate,2018,12,Dec
Hyderabad,2018-12-30,143.0,78.65,154.44,118.69,163.02,1.5,135.85,False,Moderate,2018,12,Dec
Hyderabad,2018-12-31,131.0,72.05,141.48,108.73,149.34,1.38,124.45,False,Moderate,2018,12,Dec
Hyderabad,2019-01-01,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False,Moderate,2019,1,Jan
Hyderabad,2019-01-02,141.0,77.55,152.28,117.03,160.74,1.48,133.95,False,Moderate,2019,1,Jan
Hyderabad,2019-01-03,144.0,79.2,155.52,119.52,164.16,1.51,136.8,False,Moderate,2019,1,Jan
Hyderabad,2019-01-04,147.0,80.85,158.76,122.01,167.58,1.54,139.65,False,Moderate,2019,1,Jan
Hyderabad,2019-01-05,145.0,79.75,156.6,120.35,165.3,1.52,137.75,False,Moderate,2019,1,Jan
Hyderabad,2019-01-06,155.0,85.25,167.4,128.65,176.7,1.63,147.25,False,Moderate,2019,1,Jan
Hyderabad,2019-01-07,153.0,84.15,165.24,126.99,174.42,1.61,145.35,False,Moderate,2019,1,Jan
Hyderabad,2019-01-08,151.0,83.05,163.08,125.33,172.14,1.59,143.45,False,Moderate,2019,1,Jan
Hyderabad,2019-01-09,148.0,81.4,159.84,122.84,168.72,1.55,140.6,False,Moderate,2019,1,Jan
Hyderabad,2019-01-10,146.0,80.3,157.68,121.18,166.44,1.53,138.7,False,Moderate,2019,1,Jan
Hyderabad,2019-01-11,152.0,83.6,164.16,126.16,173.28,1.6,144.4,False,Moderate,2019,1,Jan
Hyderabad,2019-01-12,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False,Moderate,2019,1,Jan
Hyderabad,2019-01-13,147.0,80.85,158.76,122.01,167.58,1.54,139.65,False,Moderate,2019,1,Jan
Hyderabad,2019-01-14,147.0,80.85,158.76,122.01,167.58,1.54,139.65,False,Moderate,2019,1,Jan
Hyderabad,2019-01-15,148.0,81.4,159.84,122.84,168.72,1.55,140.6,False,Moderate,2019,1,Jan
Hyderabad,2019-01-16,154.0,84.7,166.32,127.82,175.56,1.62,146.3,False,Moderate,2019,1,Jan
Hyderabad,2019-01-17,146.0,80.3,157.68,121.18,166.44,1.53,138.7,False,Moderate,2019,1,Jan
Hyderabad,2019-01-18,146.0,80.3,157.68,121.18,166.44,1.53,138.7,False,Moderate,2019,1,Jan
Hyderabad,2019-01-19,154.0,84.7,166.32,127.82,175.56,1.62,146.3,False,Moderate,2019,1,Jan
Hyderabad,2019-01-20,152.0,83.6,164.16,126.16,173.28,1.6,144.4,False,Moderate,2019,1,Jan
Hyderabad,2019-01-21,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2019,1,Jan
Hyderabad,2019-01-22,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2019,1,Jan
Hyderabad,2019-01-23,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2019,1,Jan
Hyderabad,2019-01-24,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False,Moderate,2019,1,Jan
Hyderabad,2019-01-25,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False,Satisfactory,2019,1,Jan
Hyderabad,2019-01-26,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False,Satisfactory,2019,1,Jan
Hyderabad,2019-01-27,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False,Satisfactory,2019,1,Jan
Hyderabad,2019-01-28,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False,Moderate,2019,1,Jan
Hyderabad,2019-01-29,134.0,73.7,144.72,111.22,152.76,1.41,127.3,False,Moderate,2019,1,Jan
Hyderabad,2019-01-30,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False,Moderate,2019,1,Jan
Hyderabad,2019-01-31,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2019,1,Jan
Hyderabad,2019-02-01,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2019,2,Feb
Hyderabad,2019-02-02,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2019,2,Feb
Hyderabad,2019-02-03,122.0,67.1,131.76,101.26,139.08,1.28,115.9,False,Moderate,2019,2,Feb
Hyderabad,2019-02-04,116.0,63.8,125.28,96.28,132.24,1.22,110.2,False,Moderate,2019,2,Feb
Hyderabad,2019-02-05,117.0,64.35,126.36,97.11,133.38,1.23,111.15,False,Moderate,2019,2,Feb
Hyderabad,2019-02-06,134.0,73.7,144.72,111.22,152.76,1.41,127.3,False,Moderate,2019,2,Feb
Hyderabad,2019-02-07,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2019,2,Feb
Hyderabad,2019-02-08,117.0,64.35,126.36,97.11,133.38,1.23,111.15,False,Moderate,2019,2,Feb
Hyderabad,2019-02-09,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False,Moderate,2019,2,Feb
Hyderabad,2019-02-10,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2019,2,Feb
Hyderabad,2019-02-11,114.0,62.7,123.12,94.62,129.96,1.2,108.3,False,Moderate,2019,2,Feb
Hyderabad,2019-02-12,128.0,70.4,138.24,106.24,145.92,1.34,121.6,False,Moderate,2019,2,Feb
Hyderabad,2019-02-13,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False,Moderate,2019,2,Feb
Hyderabad,2019-02-14,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2019,2,Feb
Hyderabad,2019-02-15,96.0,52.8,103.68,79.68,109.44,1.01,91.2,False,Satisfactory,2019,2,Feb
Hyderabad,2019-02-16,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False,Satisfactory,2019,2,Feb
Hyderabad,2019-02-17,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False,Moderate,2019,2,Feb
Hyderabad,2019-02-18,116.0,63.8,125.28,96.28,132.24,1.22,110.2,False,Moderate,2019,2,Feb
Hyderabad,2019-02-19,122.0,67.1,131.76,101.26,139.08,1.28,115.9,False,Moderate,2019,2,Feb
Hyderabad,2019-02-20,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False,Satisfactory,2019,2,Feb
Hyderabad,2019-02-21,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False,Satisfactory,2019,2,Feb
Hyderabad,2019-02-22,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2019,2,Feb
Hyderabad,2019-02-23,125.0,68.75,135.0,103.75,142.5,1.31,118.75,False,Moderate,2019,2,Feb
Hyderabad,2019-02-24,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False,Moderate,2019,2,Feb
Hyderabad,2019-02-25,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False,Moderate,2019,2,Feb
Hyderabad,2019-02-26,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False,Moderate,2019,2,Feb
Hyderabad,2019-02-27,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False,Moderate,2019,2,Feb
Hyderabad,2019-02-28,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False,Moderate,2019,2,Feb
Hyderabad,2019-03-01,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2019,3,Mar
Hyderabad,2019-03-02,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-03,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-04,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-05,126.0,69.3,136.08,104.58,143.64,1.32,119.7,False,Moderate,2019,3,Mar
Hyderabad,2019-03-06,135.0,74.25,145.8,112.05,153.9,1.42,128.25,False,Moderate,2019,3,Mar
Hyderabad,2019-03-07,139.0,76.45,150.12,115.37,158.46,1.46,132.05,False,Moderate,2019,3,Mar
Hyderabad,2019-03-08,144.0,79.2,155.52,119.52,164.16,1.51,136.8,False,Moderate,2019,3,Mar
Hyderabad,2019-03-09,114.0,62.7,123.12,94.62,129.96,1.2,108.3,False,Moderate,2019,3,Mar
Hyderabad,2019-03-10,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False,Moderate,2019,3,Mar
Hyderabad,2019-03-11,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-12,96.0,52.8,103.68,79.68,109.44,1.01,91.2,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-13,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2019,3,Mar
Hyderabad,2019-03-14,99.0,54.45,106.92,82.17,112.86,1.04,94.05,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-15,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False,Moderate,2019,3,Mar
Hyderabad,2019-03-16,96.0,52.8,103.68,79.68,109.44,1.01,91.2,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-17,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-18,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-19,70.0,38.5,75.6,58.1,79.8,0.74,66.5,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-20,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-21,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-22,76.0,41.8,82.08,63.08,86.64,0.8,72.2,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-23,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2019,3,Mar
Hyderabad,2019-03-24,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False,Moderate,2019,3,Mar
Hyderabad,2019-03-25,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False,Moderate,2019,3,Mar
Hyderabad,2019-03-26,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False,Moderate,2019,3,Mar
Hyderabad,2019-03-27,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,3,Mar
Hyderabad,2019-03-28,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False,Moderate,2019,3,Mar
Hyderabad,2019-03-29,128.0,70.4,138.24,106.24,145.92,1.34,121.6,False,Moderate,2019,3,Mar
Hyderabad,2019-03-30,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2019,3,Mar
Hyderabad,2019-03-31,123.0,67.65,132.84,102.09,140.22,1.29,116.85,False,Moderate,2019,3,Mar
Hyderabad,2019-04-01,99.0,54.45,106.92,82.17,112.86,1.04,94.05,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-02,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False,Moderate,2019,4,Apr
Hyderabad,2019-04-03,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,4,Apr
Hyderabad,2019-04-04,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-05,85.0,46.75,91.8,70.55,96.9,0.89,80.75,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-06,85.0,46.75,91.8,70.55,96.9,0.89,80.75,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-07,73.0,40.15,78.84,60.59,83.22,0.77,69.35,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-08,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-09,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-10,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-11,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-12,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-13,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-14,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-15,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-16,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2019,4,Apr
Hyderabad,2019-04-17,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-18,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False,Moderate,2019,4,Apr
Hyderabad,2019-04-19,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-20,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-21,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-22,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-23,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-24,80.0,44.0,86.4,66.4,91.2,0.84,76.0,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-25,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2019,4,Apr
Hyderabad,2019-04-26,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False,Moderate,2019,4,Apr
Hyderabad,2019-04-27,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2019,4,Apr
Hyderabad,2019-04-28,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False,Moderate,2019,4,Apr
Hyderabad,2019-04-29,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False,Satisfactory,2019,4,Apr
Hyderabad,2019-04-30,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False,Satisfactory,2019,4,Apr
Hyderabad,2019-05-01,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2019,5,May
Hyderabad,2019-05-02,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False,Moderate,2019,5,May
Hyderabad,2019-05-03,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2019,5,May
Hyderabad,2019-05-04,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False,Moderate,2019,5,May
Hyderabad,2019-05-05,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2019,5,May
Hyderabad,2019-05-06,114.0,62.7,123.12,94.62,129.96,1.2,108.3,False,Moderate,2019,5,May
Hyderabad,2019-05-07,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2019,5,May
Hyderabad,2019-05-08,133.0,73.15,143.64,110.39,151.62,1.4,126.35,False,Moderate,2019,5,May
Hyderabad,2019-05-09,127.0,69.85,137.16,105.41,144.78,1.33,120.65,False,Moderate,2019,5,May
Hyderabad,2019-05-10,125.0,68.75,135.0,103.75,142.5,1.31,118.75,False,Moderate,2019,5,May
Hyderabad,2019-05-11,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False,Moderate,2019,5,May
Hyderabad,2019-05-12,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False,Satisfactory,2019,5,May
Hyderabad,2019-05-13,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2019,5,May
Hyderabad,2019-05-14,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False,Satisfactory,2019,5,May
Hyderabad,2019-05-15,107.0,58.85,115.56,88.81,121.98,1.12,101.65,False,Moderate,2019,5,May
Hyderabad,2019-05-16,86.0,47.3,92.88,71.38,98.04,0.9,81.7,False,Satisfactory,2019,5,May
Hyderabad,2019-05-17,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2019,5,May
Hyderabad,2019-05-18,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2019,5,May
Hyderabad,2019-05-19,134.0,73.7,144.72,111.22,152.76,1.41,127.3,False,Moderate,2019,5,May
Hyderabad,2019-05-20,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False,Moderate,2019,5,May
Hyderabad,2019-05-21,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False,Moderate,2019,5,May
Hyderabad,2019-05-22,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2019,5,May
Hyderabad,2019-05-23,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2019,5,May
Hyderabad,2019-05-24,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False,Satisfactory,2019,5,May
Hyderabad,2019-05-25,114.0,62.7,123.12,94.62,129.96,1.2,108.3,False,Moderate,2019,5,May
Hyderabad,2019-05-26,126.0,69.3,136.08,104.58,143.64,1.32,119.7,False,Moderate,2019,5,May
Hyderabad,2019-05-27,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False,Moderate,2019,5,May
Hyderabad,2019-05-28,110.0,60.5,118.8,91.3,125.4,1.16,104.5,False,Moderate,2019,5,May
Hyderabad,2019-05-29,124.0,68.2,133.92,102.92,141.36,1.3,117.8,False,Moderate,2019,5,May
Hyderabad,2019-05-30,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2019,5,May
Hyderabad,2019-05-31,100.0,55.0,108.0,83.0,114.0,1.05,95.0,False,Satisfactory,2019,5,May
Hyderabad,2019-06-01,86.0,47.3,92.88,71.38,98.04,0.9,81.7,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-02,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2019,6,Jun
Hyderabad,2019-06-03,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-04,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-05,76.0,41.8,82.08,63.08,86.64,0.8,72.2,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-06,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2019,6,Jun
Hyderabad,2019-06-07,75.0,41.25,81.0,62.25,85.5,0.79,71.25,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-08,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-09,76.0,41.8,82.08,63.08,86.64,0.8,72.2,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-10,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-11,48.0,26.4,51.84,39.84,54.72,0.5,45.6,False,Good,2019,6,Jun
Hyderabad,2019-06-12,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False,Good,2019,6,Jun
Hyderabad,2019-06-13,36.0,19.8,38.88,29.88,41.04,0.38,34.2,False,Good,2019,6,Jun
Hyderabad,2019-06-14,36.0,19.8,38.88,29.88,41.04,0.38,34.2,False,Good,2019,6,Jun
Hyderabad,2019-06-15,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-16,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False,Good,2019,6,Jun
Hyderabad,2019-06-17,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-18,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-19,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-20,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-21,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-22,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False,Good,2019,6,Jun
Hyderabad,2019-06-23,52.0,28.6,56.16,43.16,59.28,0.55,49.4,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-24,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-25,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-26,54.0,29.7,58.32,44.82,61.56,0.57,51.3,False,Satisfactory,2019,6,Jun
Hyderabad,2019-06-27,33.0,18.15,35.64,27.39,37.62,0.35,31.35,False,Good,2019,6,Jun
Hyderabad,2019-06-28,29.0,15.95,31.32,24.07,33.06,0.3,27.55,False,Good,2019,6,Jun
Hyderabad,2019-06-29,30.0,16.5,32.4,24.9,34.2,0.32,28.5,False,Good,2019,6,Jun
Hyderabad,2019-06-30,36.0,19.8,38.88,29.88,41.04,0.38,34.2,False,Good,2019,6,Jun
Hyderabad,2019-07-01,42.0,23.1,45.36,34.86,47.88,0.44,39.9,False,Good,2019,7,Jul
Hyderabad,2019-07-02,31.0,17.05,33.48,25.73,35.34,0.33,29.45,False,Good,2019,7,Jul
Hyderabad,2019-07-03,41.0,22.55,44.28,34.03,46.74,0.43,38.95,False,Good,2019,7,Jul
Hyderabad,2019-07-04,43.0,23.65,46.44,35.69,49.02,0.45,40.85,False,Good,2019,7,Jul
Hyderabad,2019-07-05,36.0,19.8,38.88,29.88,41.04,0.38,34.2,False,Good,2019,7,Jul
Hyderabad,2019-07-06,32.0,17.6,34.56,26.56,36.48,0.34,30.4,False,Good,2019,7,Jul
Hyderabad,2019-07-07,42.0,23.1,45.36,34.86,47.88,0.44,39.9,False,Good,2019,7,Jul
Hyderabad,2019-07-08,34.0,18.7,36.72,28.22,38.76,0.36,32.3,False,Good,2019,7,Jul
Hyderabad,2019-07-09,39.0,21.45,42.12,32.37,44.46,0.41,37.05,False,Good,2019,7,Jul
